aX,aY,aZ,gX,gY,gZ
0.020,0.002,0.646,2.563,0.854,2.197
0.015,0.002,0.682,0.977,-7.385,1.648
0.003,0.006,0.975,5.981,-20.325,1.465
-0.024,-0.007,1.142,24.841,-36.194,2.747
-0.055,-0.034,1.255,33.142,-39.246,3.662
-0.055,-0.026,1.288,18.127,-28.870,3.296
-0.048,-0.049,1.126,2.747,-2.014,1.099
-0.035,-0.011,0.997,-7.446,19.226,1.648
-0.023,-0.006,0.959,-10.803,23.193,2.502
-0.018,-0.012,0.953,-10.254,21.790,2.075
-0.040,-0.023,1.181,-10.132,19.897,2.319
-0.044,-0.014,1.616,-4.700,6.104,5.249
-0.118,-0.094,2.354,-28.015,6.348,9.277
-0.070,0.153,2.007,-93.384,81.604,4.578
-0.092,-0.036,0.889,-35.767,184.753,-6.775
0.050,-0.071,-0.272,-13.367,187.927,-4.272
0.156,0.018,-0.314,-8.423,137.329,-1.770
0.162,0.079,0.055,3.174,16.968,7.141
0.141,0.021,0.198,22.949,-40.955,5.127
0.092,-0.005,0.129,27.832,-36.255,4.639
0.087,0.007,0.164,31.982,-56.030,4.700
0.045,0.011,0.226,14.282,-65.674,3.723
0.000,-0.005,0.527,-3.296,-91.125,3.174
-0.025,0.021,0.857,-9.277,-109.741,2.136
0.021,0.194,1.511,0.549,-103.455,2.625
-0.126,0.123,1.437,149.231,-163.635,6.409
-0.195,-0.210,0.887,110.901,-18.677,4.333
-0.110,0.017,1.363,-7.019,-18.860,-0.793
-0.025,-0.032,0.978,-23.071,-12.451,1.709
-0.033,-0.052,0.680,-10.742,9.888,1.099
-0.053,0.004,0.936,6.897,10.132,1.221
-0.059,-0.052,1.123,8.911,-1.709,0.732
-0.063,-0.048,1.282,-7.629,20.569,-0.610
-0.031,0.012,1.229,-25.208,39.246,1.465
0.032,-0.003,1.030,-30.884,49.011,1.099
0.016,-0.014,0.758,-23.743,43.274,2.441
0.027,0.009,0.881,1.404,10.620,4.089
0.014,-0.000,0.737,6.531,10.315,3.174
0.022,-0.001,0.692,4.395,5.798,2.319
0.026,0.004,0.649,2.380,2.319,1.892
0.019,0.001,0.683,0.916,-6.592,1.465
0.005,0.013,0.935,4.883,-19.043,1.465
-0.023,-0.007,1.140,22.827,-35.400,2.258
-0.056,-0.032,1.239,33.936,-40.283,3.479
-0.057,-0.015,1.291,19.592,-30.334,3.845
-0.053,-0.044,1.151,3.845,-4.456,1.831
-0.038,-0.004,1.006,-6.470,18.677,1.648
-0.027,-0.005,0.945,-11.658,24.841,1.953
-0.014,-0.000,0.930,-9.949,22.156,2.075
-0.002,-0.003,0.898,-8.728,20.203,1.709
0.003,-0.002,0.888,-3.235,12.146,2.197
-0.015,-0.002,0.996,1.343,2.441,2.625
-0.065,-0.023,1.240,4.700,-3.357,3.601
-0.128,-0.203,1.780,3.906,-10.681,7.263
-0.081,0.001,2.094,-25.146,16.968,13.672
-0.070,0.098,1.795,-48.401,74.341,4.395
-0.004,-0.052,0.938,-6.775,128.540,-4.700
0.039,-0.018,-0.043,4.089,154.541,-6.104
0.097,-0.018,-0.358,5.310,113.464,-2.563
0.118,0.017,0.001,-6.836,26.306,4.089
0.127,0.041,0.318,-4.150,-22.400,5.310
0.105,0.004,0.362,5.615,-28.137,2.869
0.070,-0.016,0.240,9.460,-31.555,2.441
0.043,0.001,0.369,2.136,-55.725,3.296
0.034,0.017,0.550,-3.540,-87.219,3.784
-0.009,0.033,0.735,-0.793,-101.807,3.540
-0.138,0.000,1.912,23.193,-122.559,2.869
-0.136,0.386,1.787,172.668,-147.827,15.320
-0.224,-0.346,1.007,71.106,10.315,-4.395
-0.100,-0.027,1.186,-22.461,-17.029,0.488
0.002,-0.033,0.964,-25.085,-1.770,1.465
-0.031,-0.026,0.612,-4.944,13.916,1.831
-0.051,-0.014,1.101,4.456,6.042,2.869
-0.060,-0.007,1.116,0.793,11.902,2.380
-0.043,-0.031,1.181,-17.029,30.273,-0.427
-0.004,0.007,1.127,-26.184,40.588,1.587
0.008,-0.013,0.866,-24.048,40.833,0.916
0.014,0.012,0.920,-7.629,19.531,3.418
0.017,0.017,0.783,5.249,5.981,3.967
0.007,-0.006,0.792,5.798,5.493,3.113
0.016,-0.001,0.690,3.479,3.479,2.380
0.016,0.001,0.673,1.465,-1.953,2.014
0.009,0.007,0.837,3.113,-11.841,1.648
-0.009,0.007,1.142,14.404,-25.574,1.831
-0.041,-0.017,1.146,24.597,-27.466,2.258
-0.055,-0.042,1.202,23.376,-28.076,2.869
-0.048,-0.016,1.231,14.160,-19.714,4.272
-0.043,-0.037,1.062,-2.686,6.958,1.282
-0.028,-0.003,0.981,-10.132,21.118,1.587
-0.013,-0.002,0.933,-10.254,22.644,2.197
-0.007,-0.010,0.888,-9.827,22.095,1.709
-0.004,-0.004,0.940,-4.761,13.672,2.319
-0.024,-0.006,1.080,-0.671,6.042,2.747
-0.137,0.364,2.859,-107.849,36.499,18.250
-0.057,-0.070,1.047,-26.855,166.077,-9.399
-0.013,-0.073,-0.328,2.014,239.075,-13.550
0.098,-0.051,-0.606,13.489,136.475,-3.479
0.172,0.085,0.005,-8.484,19.836,6.470
0.130,0.005,0.340,-2.869,-30.945,3.723
0.086,0.025,0.359,6.531,-10.254,2.686
0.122,-0.014,0.165,19.409,-17.395,2.502
0.081,0.009,0.073,7.935,-35.095,2.991
0.034,0.006,0.325,-2.502,-74.585,3.784
0.009,0.002,0.544,-4.089,-109.558,3.845
-0.027,0.061,0.943,0.183,-122.314,4.517
-0.209,-0.159,2.141,81.360,-162.781,4.944
-0.179,-0.051,0.968,208.130,-81.299,17.395
-0.174,-0.171,1.438,26.245,8.484,-6.042
-0.051,-0.019,1.039,-35.095,-27.954,2.502
0.015,-0.065,0.946,-27.649,-5.920,-0.366
-0.038,-0.016,0.631,0.488,10.925,0.793
-0.057,-0.013,1.124,10.254,1.892,2.441
-0.079,-0.048,1.221,2.991,13.245,0.977
-0.050,-0.033,1.237,-20.569,35.461,-1.404
-0.002,0.003,1.167,-35.645,50.232,1.465
0.019,-0.007,0.701,-30.640,50.537,1.404
0.006,0.011,0.906,-4.456,19.409,4.211
0.020,0.021,0.769,6.531,7.629,4.028
0.009,-0.005,0.774,6.409,6.348,3.052
0.020,-0.001,0.668,3.662,4.333,2.380
0.021,0.000,0.630,0.977,-2.075,2.014
0.011,0.004,0.745,1.526,-12.878,1.526
-0.039,-0.013,1.202,31.372,-38.086,2.991
-0.059,-0.045,1.277,28.320,-33.997,2.808
-0.052,-0.037,1.253,12.512,-19.287,3.357
-0.077,-0.074,1.257,-4.272,7.141,1.343
-0.082,-0.033,1.562,-14.404,17.456,4.700
-0.131,-0.233,2.244,-46.143,30.396,9.949
-0.112,0.266,2.942,-120.300,54.871,15.198
-0.148,0.072,2.181,-45.227,149.475,-5.981
-0.085,-0.063,0.538,-10.254,241.821,-16.113
-0.077,-0.227,-0.838,-19.653,292.969,-17.700
0.104,0.047,0.136,-31.738,128.784,1.282
0.198,0.071,0.692,-15.259,16.602,5.615
0.091,-0.106,0.136,-4.456,78.918,-0.732
0.068,-0.110,-0.514,35.706,75.134,2.258
0.071,-0.078,-0.175,26.245,-7.202,13.977
0.083,-0.041,0.213,4.150,-64.331,13.672
0.058,-0.048,0.147,3.357,-63.110,15.015
0.043,-0.068,-0.086,11.292,-53.101,16.357
0.049,-0.051,0.021,15.076,-93.689,19.653
0.159,0.122,0.137,9.949,-136.902,23.804
-0.050,0.107,0.831,6.531,-189.331,24.658
0.021,0.383,1.911,26.794,-242.493,33.203
-0.018,0.803,2.646,225.342,-204.956,26.245
-0.263,-0.120,0.272,202.454,31.250,-4.822
-0.289,-0.097,1.496,-31.128,-42.358,-19.470
-0.047,-0.328,1.369,-69.336,-44.434,-9.216
0.042,0.005,0.527,-27.832,-15.686,7.751
0.001,0.064,1.107,14.465,8.789,10.254
-0.076,-0.041,1.056,32.166,28.992,-1.221
-0.130,-0.110,0.960,15.320,2.014,1.831
-0.096,-0.369,1.500,-13.000,-9.338,0.305
-0.078,-0.010,1.579,-41.138,22.766,10.132
0.032,0.132,1.243,-56.824,89.172,2.686
0.052,-0.033,0.747,-40.649,90.820,2.136
-0.000,-0.016,0.957,-12.329,57.983,1.099
0.090,0.047,0.819,4.333,31.494,7.874
0.034,-0.002,0.758,11.780,32.104,2.014
0.043,-0.012,0.599,7.141,23.132,1.770
0.059,0.009,0.577,-1.038,18.555,1.892
0.055,0.002,0.417,-2.197,10.925,1.404
0.061,0.002,0.401,-1.953,-5.066,1.526
0.046,0.006,0.446,1.587,-26.123,1.892
0.014,-0.000,0.707,3.662,-50.049,2.380
-0.014,-0.000,1.077,9.766,-65.491,2.991
-0.035,0.074,1.792,40.710,-87.463,6.653
-0.132,-0.072,1.665,58.350,-77.087,5.798
-0.090,-0.046,1.455,17.700,-13.062,-0.427
-0.042,-0.017,1.192,-9.949,10.498,3.479
-0.033,-0.027,0.853,-20.508,39.429,0.305
-0.002,0.015,0.790,-16.357,36.499,2.136
0.003,0.003,0.782,-10.986,22.949,1.892
0.006,-0.019,0.801,-7.507,19.165,1.221
0.014,0.001,0.971,-0.183,3.601,2.136
-0.007,-0.015,0.995,8.240,-7.935,2.686
-0.017,-0.008,1.074,9.155,-10.437,2.747
-0.013,-0.012,0.991,6.226,-4.272,2.686
-0.005,-0.012,0.919,2.991,2.258,2.380
-0.002,-0.008,0.923,1.587,3.784,2.075
-0.003,-0.007,0.943,2.197,1.892,1.892
-0.005,-0.005,0.972,3.296,-1.465,1.892
-0.007,-0.008,0.961,4.883,-4.089,2.197
-0.015,-0.011,0.998,5.859,-5.371,2.319
-0.019,-0.011,1.040,5.310,-3.906,2.441
-0.020,-0.011,1.054,2.808,0.732,2.502
-0.013,-0.007,0.999,0.061,6.104,2.380
-0.004,-0.002,0.946,-1.160,7.996,2.319
-0.001,-0.001,0.914,0.122,6.287,2.380
-0.001,-0.003,0.915,2.197,2.930,2.258
-0.003,-0.003,0.938,3.479,0.000,2.502
-0.005,-0.005,0.963,4.028,-1.587,2.441
-0.007,-0.007,0.982,4.150,-2.075,2.319
-0.008,-0.009,0.989,3.906,-1.648,2.319
-0.010,-0.010,0.991,3.601,-0.854,2.319
-0.010,-0.010,0.991,3.235,0.061,2.319
-0.010,-0.010,0.987,2.686,1.038,2.258
-0.009,-0.010,0.977,2.319,2.014,2.380
-0.008,-0.010,0.965,2.075,2.319,2.502
-0.008,-0.011,0.958,2.319,1.953,2.380
-0.020,-0.013,1.028,2.502,1.587,2.258
-0.054,-0.036,1.239,1.404,3.418,2.625
-0.089,-0.044,1.588,2.258,6.775,5.493
-0.049,-0.000,1.971,-11.475,25.330,10.376
-0.048,0.107,1.779,-24.963,59.937,7.446
-0.025,0.016,0.950,-18.555,100.098,-0.610
0.031,-0.022,0.188,3.235,114.319,-3.784
0.087,-0.005,0.074,2.747,79.285,0.854
0.104,0.027,0.230,-12.207,44.678,2.441
0.129,0.039,0.330,-9.094,18.677,2.991
0.117,0.013,0.275,6.287,-7.080,2.747
0.078,-0.005,0.343,8.240,-29.419,2.441
-0.174,-0.136,1.355,93.140,-72.632,3.052
-0.130,-0.137,1.246,6.042,11.108,-7.751
-0.038,-0.005,1.189,-13.550,-22.278,6.104
-0.029,-0.048,0.786,-16.541,18.311,0.549
-0.033,-0.013,0.869,-4.761,23.193,1.404
-0.046,-0.013,1.114,2.258,5.798,4.272
-0.037,0.002,1.108,-7.935,23.010,2.014
-0.018,0.002,1.080,-22.278,38.269,0.671
0.010,0.010,0.979,-20.691,36.011,1.648
-0.000,-0.006,0.855,-8.728,23.560,2.380
0.006,0.013,0.914,4.028,6.104,3.723
0.000,-0.000,0.880,5.493,6.592,3.113
0.007,-0.003,0.773,3.296,7.690,2.625
0.016,0.001,0.708,1.038,5.249,2.075
0.016,0.003,0.708,0.793,-2.136,1.892
0.010,0.004,0.831,4.456,-13.733,1.953
-0.010,0.007,1.140,14.771,-26.855,2.441
-0.041,-0.033,1.173,26.428,-32.898,3.052
-0.044,-0.010,1.275,21.973,-28.198,3.967
-0.062,-0.052,1.236,5.981,-7.202,2.991
-0.095,-0.053,1.456,-6.592,12.573,4.150
-0.122,-0.112,1.847,-18.066,31.921,8.911
-0.118,0.009,2.384,-46.753,49.683,13.916
-0.085,0.157,2.081,-68.481,85.571,10.620
-0.045,0.031,0.816,-0.671,173.950,-7.629
0.040,-0.043,-0.343,17.944,190.308,-9.094
0.066,-0.057,-0.440,0.183,127.502,-2.563
0.109,0.062,0.212,-26.306,29.846,5.066
0.121,-0.033,0.758,-13.367,-15.015,3.174
0.111,-0.039,0.168,0.610,31.799,2.563
0.090,-0.043,-0.256,8.728,32.776,1.953
0.077,-0.046,-0.002,5.554,-42.603,8.850
0.132,0.067,0.214,10.071,-97.900,12.146
0.027,0.047,0.407,16.724,-117.798,11.658
-0.020,0.002,0.927,10.437,-142.456,10.864
0.030,0.145,1.327,7.263,-142.578,11.475
-0.281,0.165,1.925,121.277,-181.519,13.062
-0.276,-0.163,0.822,156.738,-32.593,5.859
-0.193,-0.167,1.439,2.869,-4.333,-9.094
-0.014,0.003,1.204,-42.542,-36.377,2.991
0.006,-0.113,0.738,-26.123,6.531,-4.028
-0.027,0.028,0.597,-0.183,19.348,1.038
-0.037,0.005,1.130,15.930,-1.831,1.648
-0.097,-0.166,1.297,9.521,5.432,-2.502
-0.055,-0.007,1.282,-21.729,36.377,-0.488
-0.009,-0.002,1.187,-38.208,54.626,2.563
0.021,0.002,0.676,-29.907,56.274,1.709
-0.000,0.006,1.011,-3.113,21.545,3.723
0.017,0.016,0.925,3.540,14.587,4.395
0.011,-0.003,0.840,5.188,17.944,2.930
0.021,-0.002,0.708,3.479,17.273,2.197
0.033,-0.002,0.612,-0.549,12.268,2.014
0.036,0.003,0.578,-2.747,1.953,1.770
0.033,0.007,0.606,0.305,-12.512,1.892
0.009,0.002,0.786,7.568,-29.663,2.014
-0.057,-0.073,1.388,18.188,-45.898,3.113
-0.095,0.019,2.032,36.499,-58.533,8.911
-0.160,-0.157,1.901,5.920,-4.883,5.310
-0.130,-0.158,2.286,-41.077,35.889,10.925
-0.135,0.304,2.500,-93.994,56.458,14.709
0.004,0.012,0.972,-11.597,153.320,-7.141
0.005,-0.097,-0.232,10.315,223.450,-15.564
0.052,-0.048,-0.548,6.897,139.709,-4.822
0.113,0.033,0.055,-24.780,51.392,3.784
0.141,0.042,0.746,-21.729,-9.094,5.554
0.128,-0.002,0.336,0.366,8.362,1.404
0.107,-0.037,-0.064,12.634,20.691,3.113
0.099,-0.013,0.009,9.399,-28.198,5.493
0.122,0.082,0.221,10.315,-82.031,8.484
0.021,0.040,0.449,14.771,-113.464,7.202
-0.011,0.021,0.839,8.362,-129.578,5.066
-0.035,0.054,1.132,2.991,-123.535,4.395
-0.511,0.067,2.679,87.036,-165.649,8.545
-0.246,-0.128,1.094,186.768,-77.393,14.221
-0.163,-0.163,1.313,10.803,6.592,-9.521
-0.045,0.005,1.153,-35.828,-22.522,3.601
0.008,-0.091,0.790,-24.841,6.104,-1.526
-0.039,-0.006,0.642,-1.831,14.771,0.732
-0.037,0.018,1.127,11.841,0.305,2.686
-0.081,-0.092,1.230,6.409,9.705,-0.549
-0.046,-0.012,1.223,-22.949,39.368,-2.808
-0.003,0.000,1.187,-35.767,49.561,2.258
0.025,0.015,0.763,-28.076,50.903,1.465
0.003,-0.004,0.963,-2.808,22.461,4.089
0.017,0.019,0.922,4.578,11.292,3.967
0.012,-0.003,0.864,5.432,16.235,2.930
0.024,-0.002,0.716,3.479,17.029,2.258
0.031,-0.002,0.625,-0.427,12.573,2.014
0.034,0.004,0.594,-2.869,2.502,1.770
0.031,0.007,0.621,0.427,-12.146,2.014
0.005,0.003,0.802,7.568,-29.236,2.075
-0.027,-0.002,1.280,18.433,-44.922,2.441
-0.069,-0.051,1.411,40.710,-60.486,4.456
-0.113,-0.028,1.801,17.395,-36.865,6.226
-0.148,-0.107,1.688,-6.470,16.968,3.479
-0.100,-0.125,2.037,-32.349,48.096,10.254
-0.103,0.247,2.305,-72.144,62.195,12.207
-0.018,-0.029,1.328,-29.846,126.038,-1.465
0.007,-0.019,0.297,1.587,182.190,-7.202
0.050,-0.045,-0.289,9.033,152.710,-4.700
0.082,-0.025,-0.060,-13.123,92.346,-0.061
0.134,0.062,0.400,-19.287,18.433,5.188
0.123,-0.009,0.492,-3.357,-1.099,2.747
0.103,-0.031,0.017,5.371,27.161,1.587
0.082,-0.045,-0.006,6.348,-3.845,3.357
0.110,0.032,0.119,7.690,-61.890,7.996
0.099,0.067,0.226,12.390,-87.219,8.179
-0.009,0.011,0.474,12.329,-120.422,7.568
-0.012,0.055,1.022,4.822,-143.677,7.019
-0.124,0.106,2.054,23.254,-148.743,5.798
-0.214,0.369,2.324,180.359,-148.376,13.489
-0.287,-0.336,0.515,102.417,32.104,-4.883
-0.141,-0.035,1.265,-29.846,-39.368,0.183
0.019,-0.034,1.127,-36.804,-21.423,1.587
-0.007,-0.035,0.592,-20.264,14.648,-1.648
-0.043,0.009,0.911,5.066,15.564,2.747
-0.057,-0.030,1.177,14.954,-0.732,1.221
-0.078,-0.110,1.246,-4.883,25.818,-2.991
-0.031,0.006,1.244,-29.785,44.312,1.770
-0.169,0.231,2.726,-103.455,54.871,18.494
-0.003,0.055,0.979,5.554,174.622,-11.047
-0.063,-0.080,-0.473,26.489,258.667,-17.578
0.052,-0.062,-1.104,9.705,169.800,-10.315
0.090,0.081,0.295,-41.565,32.837,5.310
0.141,0.242,0.931,-20.386,-26.245,7.690
0.105,-0.130,0.248,-8.606,56.335,1.160
0.107,-0.053,-0.266,9.766,52.124,4.028
0.084,-0.029,0.058,3.723,-25.513,10.315
0.072,-0.052,0.291,11.597,-90.698,14.160
0.092,0.017,0.077,22.278,-87.402,14.648
0.119,0.041,0.127,23.437,-97.168,15.930
-0.025,0.016,1.024,14.343,-162.781,19.226
0.004,0.167,1.421,19.165,-179.382,22.156
-0.299,0.116,2.822,96.069,-182.495,14.709
-0.165,-0.001,0.976,184.570,-55.298,9.399
-0.263,-0.301,0.917,20.935,13.794,-10.742
-0.063,-0.005,1.169,-44.556,-43.640,2.502
0.023,-0.098,0.866,-31.311,-5.310,-2.502
-0.016,0.018,0.575,-5.005,10.925,2.197
-0.047,-0.010,1.191,17.212,0.732,2.563
-0.093,-0.056,1.264,22.583,-2.441,1.099
-0.091,-0.084,1.346,-13.489,31.555,-3.296
-0.054,-0.016,1.314,-40.222,52.124,3.601
0.051,0.092,1.041,-39.856,67.261,2.075
-0.004,-0.014,0.767,-16.418,52.002,2.319
-0.001,-0.001,1.055,0.122,21.240,4.272
0.023,0.026,0.966,3.235,28.320,3.418
0.018,-0.015,0.770,6.042,29.419,2.563
0.036,-0.007,0.680,0.488,28.259,2.197
0.036,0.005,0.734,-4.578,20.569,2.380
0.006,-0.005,1.088,-4.272,12.390,2.747
-0.021,-0.036,1.511,1.709,7.812,4.700
-0.032,0.020,1.964,6.714,8.789,8.911
-0.023,0.005,1.664,-3.906,52.673,3.052
0.014,0.024,1.229,-3.723,87.036,-0.488
0.026,-0.063,0.514,-11.902,114.807,-3.601
0.118,0.031,0.093,-11.108,110.840,-1.099
0.140,0.004,0.181,-7.080,56.152,3.052
0.157,0.042,0.314,-1.465,11.169,4.211
0.141,0.016,0.304,5.737,-0.671,2.441
0.138,0.018,0.211,7.019,-9.277,1.526
0.118,0.014,0.155,8.118,-33.752,1.587
0.048,-0.031,0.036,12.024,-58.533,1.343
0.007,-0.008,0.211,13.489,-89.844,2.625
-0.031,-0.034,0.964,8.728,-143.738,6.226
-0.028,0.059,1.354,7.874,-147.522,6.714
-0.211,0.168,3.567,63.049,-165.283,6.409
-0.230,-0.124,0.633,116.150,-53.711,0.854
-0.254,-0.313,0.620,27.466,19.043,-20.813
-0.049,-0.070,1.286,-47.546,-68.298,4.211
0.023,0.010,0.900,-24.841,0.183,5.493
-0.036,-0.028,0.538,-5.432,21.057,0.671
-0.082,-0.096,1.217,13.000,8.972,2.930
-0.054,-0.040,1.218,-17.761,40.833,0.000
-0.013,-0.004,1.216,-34.546,47.668,4.517
0.033,0.016,0.841,-28.442,50.598,2.686
0.000,0.003,0.952,-4.761,26.550,2.808
0.003,0.003,1.008,2.747,14.221,5.432
0.013,0.002,0.954,4.578,20.935,3.479
0.020,-0.008,0.787,3.784,23.560,2.319
0.034,-0.006,0.676,-0.793,22.156,1.648
0.044,0.004,0.615,-3.906,13.733,1.648
0.047,0.007,0.578,-1.160,0.610,1.648
0.034,0.002,0.596,3.784,-15.869,2.075
0.010,-0.006,0.788,7.385,-31.921,2.380
-0.026,-0.020,1.137,11.841,-42.236,3.235
-0.104,-0.111,1.641,23.254,-50.110,7.629
-0.146,-0.068,2.043,18.677,-37.903,14.038
-0.102,-0.097,2.167,-21.606,24.963,8.606
-0.073,0.273,2.276,-68.481,56.885,12.085
-0.031,0.006,1.093,-30.029,125.671,-1.892
0.010,-0.060,0.020,-3.052,177.917,-8.606
0.073,-0.056,-0.244,-0.366,128.418,-1.465
0.113,0.014,0.151,-20.325,50.415,3.540
0.170,0.085,0.551,-16.418,5.432,4.700
0.150,0.023,0.344,4.395,2.686,2.319
0.124,-0.004,0.102,10.254,4.761,1.038
0.073,-0.008,0.247,9.033,-37.476,2.625
0.056,0.014,0.445,12.085,-80.139,4.517
0.030,-0.001,0.745,11.658,-95.337,4.578
0.003,0.025,0.790,6.409,-93.201,3.235
-0.040,0.030,1.134,8.179,-102.356,2.869
-0.075,0.100,2.911,58.716,-141.479,6.409
-0.190,-0.087,1.315,118.103,-84.961,7.690
-0.151,-0.158,1.400,14.465,11.902,-6.653
-0.073,-0.062,1.152,-20.203,-16.724,4.944
-0.009,-0.011,0.902,-12.695,2.869,2.136
-0.040,-0.007,0.814,-2.258,16.907,2.075
-0.053,-0.029,1.097,3.479,9.521,2.747
-0.053,-0.012,1.162,-3.479,19.531,2.380
-0.027,0.009,1.105,-24.536,41.931,1.099
0.012,0.008,1.059,-27.344,44.678,1.343
-0.002,0.013,0.877,-13.550,33.997,2.136
0.000,0.004,0.993,0.610,15.564,3.357
0.005,0.019,0.946,4.395,12.207,3.662
0.010,-0.001,0.874,3.723,17.334,2.747
0.024,0.003,0.740,1.404,18.616,2.197
0.034,0.003,0.651,-1.465,14.160,1.953
0.032,0.002,0.674,-2.136,3.662,1.953
0.007,0.004,0.881,1.038,-10.254,2.380
-0.037,-0.015,1.201,7.507,-19.958,3.052
-0.063,-0.086,1.613,15.808,-31.860,5.554
-0.042,0.050,1.868,-1.038,-10.986,8.728
-0.018,0.017,1.355,-3.174,41.992,2.075
-0.011,0.001,0.972,-0.305,72.510,-0.854
0.011,-0.038,0.430,-6.104,82.397,-0.244
0.085,0.027,0.612,-2.930,42.664,3.906
0.087,0.021,0.521,-4.028,28.931,2.625
0.077,0.008,0.522,1.892,13.062,2.075
0.072,0.011,0.578,4.944,-4.700,2.502
0.058,0.009,0.615,5.188,-18.555,2.319
0.046,0.000,0.621,5.432,-30.457,2.258
0.033,0.011,0.694,4.578,-40.039,2.319
0.014,0.010,0.737,4.700,-50.415,2.197
-0.009,0.010,0.983,8.301,-60.791,2.136
-0.059,-0.035,1.408,24.353,-75.073,2.686
-0.057,0.105,1.995,55.725,-102.600,6.531
-0.109,-0.115,1.352,33.264,-33.142,-0.977
-0.182,-0.195,1.025,63.660,-20.813,-2.014
-0.105,-0.029,1.324,1.709,-2.747,-1.404
-0.036,-0.024,1.089,-14.771,-9.583,4.578
-0.034,-0.039,0.766,-12.756,19.226,1.282
-0.039,-0.006,1.024,-3.418,19.287,2.136
-0.048,-0.023,1.094,-2.319,15.869,2.625
-0.028,0.006,1.073,-14.587,31.067,1.587
-0.006,0.011,1.051,-23.437,38.574,1.404
0.007,0.014,0.946,-14.709,31.250,1.709
-0.004,0.001,0.939,-1.282,16.052,3.113
0.000,0.014,0.990,4.333,7.629,3.418
-0.000,0.000,0.924,4.028,12.329,3.052
0.011,-0.000,0.799,1.648,15.198,2.441
0.023,0.005,0.722,-0.427,13.428,2.136
0.030,0.004,0.659,-0.977,5.432,2.014
0.029,0.008,0.705,1.343,-6.958,1.953
0.014,0.005,0.809,7.202,-20.752,2.319
-0.018,-0.003,1.094,13.062,-31.860,2.625
-0.069,-0.029,1.309,24.536,-41.931,3.540
-0.081,0.049,1.998,15.442,-42.603,7.446
-0.129,-0.091,1.913,-9.949,19.836,5.188
-0.088,0.033,2.115,-24.719,54.443,7.690
-0.065,0.090,1.570,-31.372,95.398,2.808
-0.014,-0.060,0.611,-10.498,152.649,-6.042
0.052,-0.030,-0.153,0.977,155.273,-4.150
0.080,-0.000,-0.035,-9.094,86.609,0.244
0.134,0.049,0.344,-17.822,26.062,4.272
0.143,0.038,0.498,-3.113,-3.052,3.784
0.132,0.021,0.174,7.751,6.775,1.404
0.095,-0.000,0.127,7.874,-13.184,1.404
0.057,0.001,0.329,10.315,-62.317,3.784
0.042,0.031,0.564,11.780,-92.041,4.761
0.004,0.000,0.744,7.690,-99.304,3.601
-0.023,0.025,0.944,6.470,-100.525,2.869
-0.110,-0.145,1.891,29.846,-123.718,2.747
-0.151,0.251,1.833,129.150,-140.442,12.512
-0.176,-0.230,1.122,47.913,10.193,-7.385
-0.096,-0.042,1.182,-17.822,-13.550,2.686
-0.002,-0.008,1.008,-19.287,-1.160,2.502
-0.033,-0.024,0.646,-7.874,19.531,1.770
-0.042,-0.014,1.090,2.014,11.719,2.686
-0.055,-0.022,1.112,0.183,15.747,2.441
-0.034,-0.005,1.135,-18.982,35.339,0.488
-0.001,0.008,1.102,-27.771,42.603,1.038
0.007,0.013,0.907,-17.334,36.560,1.343
-0.002,-0.003,0.970,-0.977,17.761,3.418
0.003,-0.001,0.920,3.906,16.174,2.930
0.015,-0.001,0.768,2.075,18.799,2.380
0.027,0.001,0.692,-0.732,16.296,2.014
0.034,0.004,0.632,-2.319,7.385,1.892
0.034,0.009,0.650,0.427,-6.775,2.014
0.009,0.001,0.740,6.592,-21.606,2.441
-0.023,-0.003,1.126,11.536,-34.851,2.747
-0.069,-0.003,1.368,23.743,-45.593,4.089
-0.078,0.042,1.924,16.479,-47.607,6.653
-0.055,-0.014,1.507,-5.859,17.578,3.052
-0.023,0.013,1.312,-8.728,43.274,2.563
-0.008,0.053,0.985,-7.324,71.045,1.099
0.008,-0.032,0.484,-12.329,86.304,-0.366
0.052,0.008,0.775,-0.977,37.170,3.235
0.055,0.007,0.575,-3.723,31.860,1.892
0.059,0.010,0.685,0.977,15.320,2.319
0.053,0.004,0.727,5.005,2.808,2.258
0.052,0.005,0.707,4.333,-5.859,2.319
0.046,0.003,0.618,3.906,-12.939,2.197
0.039,0.004,0.646,3.784,-22.888,2.197
0.027,0.005,0.727,4.089,-34.119,2.197
0.008,0.005,0.867,6.104,-44.678,2.197
-0.013,0.008,1.113,11.475,-53.101,2.075
-0.043,-0.042,1.355,32.227,-66.895,2.991
-0.087,-0.092,1.707,44.067,-80.811,5.493
-0.078,-0.077,1.351,16.479,-23.437,-0.244
-0.053,0.027,1.132,1.770,14.221,3.052
-0.044,-0.057,0.843,-11.414,35.522,0.916
-0.027,-0.008,1.035,-9.155,22.400,2.258
-0.013,0.002,0.938,-8.362,19.104,2.502
-0.008,-0.003,0.936,-9.521,21.851,1.831
-0.002,0.003,0.946,-6.348,16.113,2.075
-0.004,-0.001,0.949,-0.488,9.399,2.686
-0.006,-0.001,0.988,2.136,5.249,2.625
-0.002,0.002,0.963,2.319,5.920,2.625
0.001,-0.001,0.890,1.953,7.507,2.380
0.007,-0.000,0.856,1.343,6.104,2.197
0.009,0.001,0.825,1.831,1.953,2.014
0.009,0.001,0.836,3.906,-4.333,1.953
