aX,aY,aZ,gX,gY,gZ
-0.110,-0.177,1.060,-0.244,22.034,6.958
0.240,-0.019,1.521,-41.931,34.424,13.062
0.326,-0.001,1.734,-20.508,16.785,17.273
0.227,0.049,1.646,20.447,32.959,5.798
0.264,-0.184,0.551,58.411,115.112,-6.897
0.104,-0.012,0.275,-57.129,139.893,-7.751
0.184,-0.090,0.006,-20.691,68.298,-0.610
0.226,-0.115,-0.068,-32.166,40.405,-4.395
0.323,-0.156,0.006,-98.755,23.865,-14.587
0.315,-0.222,-0.008,-25.391,-65.857,-3.479
0.256,-0.157,0.194,5.432,-144.043,11.841
0.382,-0.273,1.816,93.567,-259.644,30.396
-0.316,0.215,3.699,74.036,-274.353,34.424
-0.343,0.098,1.631,30.090,71.533,19.958
-0.025,0.020,0.451,-15.198,202.881,-15.808
0.204,-0.166,0.146,-71.411,91.187,-28.381
0.313,-0.199,0.250,-5.798,27.161,-22.888
0.179,-0.147,0.659,40.100,-20.447,-7.202
0.153,-0.240,1.339,93.384,-70.801,3.723
0.164,-0.034,1.644,15.442,-48.096,6.226
0.030,-0.119,0.890,12.329,32.959,6.531
0.076,-0.143,0.414,2.441,56.580,7.812
0.366,-0.173,1.284,-12.024,9.888,10.193
0.204,0.016,1.683,-35.461,-16.235,14.038
0.117,-0.009,1.454,-2.808,25.452,3.784
0.278,-0.108,0.724,33.813,67.810,0.244
0.231,-0.105,0.413,-22.766,88.135,-4.822
0.176,-0.111,0.139,-59.753,60.852,-1.953
0.230,-0.137,0.011,-29.236,22.583,0.122
0.326,-0.123,0.125,-53.406,-15.381,-0.671
0.280,-0.046,0.644,8.057,-106.079,4.761
0.287,-0.300,1.623,136.353,-231.750,19.043
-0.285,0.134,2.959,0.732,-199.036,21.118
-0.188,0.077,1.446,13.611,69.458,19.653
-0.021,0.028,0.453,-16.296,166.931,-10.437
0.190,-0.110,0.320,-50.171,59.326,-15.991
0.304,-0.132,0.606,24.536,1.587,-16.052
0.159,-0.065,0.968,56.824,-30.090,-4.028
0.106,-0.190,1.425,50.720,-30.090,0.366
0.183,-0.099,1.129,7.935,8.118,2.625
0.202,-0.119,0.795,4.028,32.593,3.479
0.153,-0.041,0.785,-8.972,15.686,3.967
0.157,-0.021,0.863,1.221,3.845,2.319
0.147,-0.133,0.991,9.888,-3.662,-1.526
0.166,-0.080,1.106,-0.610,-6.958,1.099
0.183,-0.073,0.938,1.831,2.808,4.211
0.199,-0.149,0.822,6.592,3.540,1.770
0.195,-0.042,0.845,-7.141,-3.784,4.944
0.144,-0.013,0.909,-2.930,-10.742,3.967
0.118,-0.161,1.015,11.169,-15.808,-1.465
0.139,-0.114,1.074,1.953,-12.268,-1.160
0.155,-0.070,1.019,-2.930,-0.732,3.845
0.145,-0.090,0.983,1.770,0.977,2.441
0.156,-0.074,0.933,3.540,4.822,2.563
0.158,-0.083,0.934,5.493,5.127,2.258
0.158,-0.080,0.943,5.859,3.601,2.075
0.158,-0.087,0.951,5.371,2.441,2.014
0.160,-0.081,0.954,3.723,1.404,2.197
0.157,-0.073,0.932,2.930,1.343,2.075
0.155,-0.076,0.915,2.258,0.549,2.258
0.150,-0.073,0.946,1.587,-1.282,2.136
0.151,-0.069,0.985,0.793,-2.014,2.441
0.194,-0.079,0.949,1.343,-1.160,2.380
0.050,-0.021,1.090,2.441,-6.226,4.272
0.033,-0.007,1.023,18.066,9.888,6.287
0.093,-0.162,0.760,15.137,30.151,2.808
0.153,-0.147,1.114,-18.738,26.306,4.028
0.283,-0.046,1.129,-15.747,9.033,9.338
0.202,-0.004,0.981,0.366,17.029,4.883
0.206,-0.117,0.564,14.038,25.513,-0.122
0.186,-0.131,0.512,-7.324,4.517,0.549
0.228,-0.059,0.600,-13.000,-14.099,1.892
0.228,-0.011,0.820,5.066,-43.213,1.404
0.087,-0.154,1.362,15.198,-83.252,-0.366
0.082,-0.093,1.670,-22.644,-64.148,2.014
-0.105,0.011,1.106,-4.639,3.845,8.850
0.095,-0.076,0.763,20.386,33.691,4.456
0.209,-0.094,0.783,16.479,25.696,-0.061
0.152,0.026,0.917,8.850,13.977,2.930
0.099,-0.109,0.990,22.827,5.249,-1.282
0.080,-0.104,1.075,10.803,8.118,-1.282
0.119,-0.106,1.052,8.911,17.639,1.404
0.262,-0.089,0.926,7.812,28.137,0.854
0.134,-0.093,0.734,1.831,22.827,-1.892
-0.107,-0.142,0.769,1.770,10.620,7.324
0.362,-0.185,1.469,-25.330,-1.831,14.832
-0.593,0.216,2.667,14.954,-98.633,31.372
-0.081,-0.056,0.602,38.452,177.002,-0.366
0.126,-0.015,0.398,-75.378,148.499,-25.146
0.329,-0.199,0.190,-26.306,53.894,-26.855
0.349,-0.143,0.476,-0.244,0.977,-12.146
0.136,-0.060,0.949,76.843,-57.983,-0.793
0.129,-0.180,1.627,68.542,-69.946,6.104
-0.095,-0.148,1.191,-7.751,3.296,13.367
0.213,-0.029,1.595,-40.283,47.302,11.902
0.293,0.053,1.827,-27.222,19.409,15.991
0.138,0.070,1.802,15.869,39.307,4.211
0.257,-0.047,1.109,67.139,105.042,-2.625
0.255,-0.124,0.380,22.888,149.658,-10.010
0.160,-0.073,0.077,-66.223,131.287,-5.981
0.210,-0.103,-0.057,-7.996,75.806,-3.357
0.258,-0.138,-0.052,-51.819,43.701,-10.864
0.254,-0.151,-0.051,-81.909,16.296,-11.169
0.319,-0.195,-0.074,-47.119,-23.010,-2.747
0.281,-0.162,0.191,-31.555,-97.229,2.014
0.088,-0.192,0.171,94.177,-251.831,25.696
0.028,0.250,3.976,117.920,-309.692,34.790
-0.590,0.205,3.370,8.423,-176.575,29.846
-0.012,-0.094,0.861,33.325,162.598,0.916
0.231,-0.053,0.392,-73.242,194.092,-27.527
0.315,-0.207,0.098,-54.871,67.139,-18.311
0.056,-0.145,0.196,13.977,17.029,-0.366
0.079,-0.080,0.601,71.106,-26.550,8.972
0.239,-0.157,1.659,75.439,-96.069,11.841
0.234,0.108,2.409,-44.495,-83.984,19.348
0.171,0.010,1.673,-7.812,43.396,8.240
0.237,-0.136,0.685,32.959,119.934,2.930
0.195,-0.046,0.317,-43.518,104.614,0.977
0.201,-0.102,0.083,-47.302,62.500,-3.113
0.247,-0.125,0.002,-29.236,17.029,-1.038
0.319,-0.089,0.227,-39.734,-27.344,0.854
0.253,-0.035,0.585,33.569,-116.882,7.202
0.194,-0.194,1.586,108.521,-203.735,14.404
-0.159,0.066,2.881,16.357,-186.646,14.832
-0.192,0.037,1.462,14.893,41.260,14.282
0.030,-0.004,0.541,-6.104,149.048,-6.226
0.199,-0.092,0.394,-49.194,69.946,-14.465
0.268,-0.117,0.580,18.555,15.869,-13.184
0.165,-0.068,0.868,44.067,-17.334,-5.249
0.097,-0.169,1.293,56.335,-26.184,-2.686
0.208,-0.107,1.248,15.625,-11.108,0.854
-0.118,-0.090,0.805,13.000,37.170,3.784
0.014,-0.185,0.676,-5.432,29.297,8.301
0.330,-0.084,2.006,-45.410,-12.329,15.930
0.316,0.052,1.905,-21.545,-8.911,19.897
0.040,0.054,1.585,21.912,61.035,1.770
0.214,-0.163,0.669,65.308,127.930,1.770
0.167,-0.017,0.295,-69.580,143.494,-3.113
0.192,-0.124,-0.005,-52.246,107.483,-4.028
0.274,-0.154,-0.088,-22.766,42.236,-2.014
0.223,-0.142,0.067,-69.214,12.329,-3.601
0.271,-0.228,-0.067,-12.451,-62.500,9.705
0.303,-0.155,0.173,-12.207,-111.084,15.869
0.088,0.284,1.532,61.584,-219.482,29.419
-0.120,0.214,3.769,122.559,-270.691,39.490
-0.501,0.152,2.471,28.137,-86.182,28.198
0.029,-0.124,0.676,27.649,183.716,-7.996
0.224,-0.052,0.394,-97.778,149.048,-24.536
0.325,-0.181,0.200,-22.949,48.706,-18.311
0.220,-0.113,0.454,11.780,-1.465,-3.845
0.182,-0.067,0.983,87.830,-67.627,4.517
0.089,-0.100,1.559,69.336,-67.505,9.277
-0.157,-0.089,1.335,-11.475,7.324,14.832
0.321,-0.079,1.930,-43.335,44.373,6.775
0.335,0.057,1.690,-18.677,29.663,13.489
0.087,0.081,1.583,27.527,57.739,2.869
0.249,-0.171,0.715,67.322,118.103,-5.127
0.250,-0.099,0.291,-40.222,136.047,-10.864
0.201,-0.091,0.047,-44.861,109.314,-4.089
0.236,-0.138,-0.093,-13.916,54.810,-0.793
0.284,-0.163,-0.020,-79.346,29.663,-10.925
0.270,-0.161,-0.048,-58.105,-12.695,-0.549
0.360,-0.200,-0.019,-28.687,-64.697,4.944
0.198,-0.127,0.322,10.010,-162.964,14.832
0.377,-0.264,2.246,154.053,-303.650,38.330
-0.292,0.255,3.985,43.396,-279.724,30.701
-0.329,0.109,1.608,31.555,78.552,19.592
0.027,-0.003,0.423,-30.396,227.783,-20.264
0.251,-0.181,0.079,-92.346,98.999,-26.794
0.338,-0.167,0.197,-4.150,27.039,-14.771
0.114,-0.161,0.208,14.648,-16.174,-1.343
0.133,-0.026,0.976,63.110,-76.111,4.211
0.176,-0.035,1.974,94.604,-113.220,8.850
0.013,-0.071,1.469,4.578,-20.447,12.085
-0.091,-0.081,0.973,-10.681,91.675,2.502
0.279,-0.079,1.198,-18.494,58.044,2.380
0.182,-0.010,1.588,-6.653,16.357,10.132
0.288,-0.040,1.091,32.593,42.053,2.930
0.259,-0.139,0.520,28.076,88.623,-5.066
0.172,-0.077,0.262,-35.645,69.885,-0.671
0.173,-0.063,0.071,-33.875,48.035,0.427
0.195,-0.100,0.018,-57.251,16.479,-3.479
0.268,-0.131,0.056,-57.068,-20.630,-5.737
0.296,-0.177,0.198,-15.503,-87.708,-3.052
0.290,-0.244,1.169,109.436,-236.633,9.827
-0.265,0.150,3.772,41.992,-281.433,24.902
-0.343,0.124,1.902,11.230,32.776,27.771
-0.027,-0.003,0.401,-8.911,205.261,-11.230
0.134,-0.115,0.170,-68.359,83.374,-16.418
0.309,-0.123,0.461,9.705,18.555,-16.541
0.206,-0.099,0.792,46.875,-29.663,-6.775
0.096,-0.182,1.334,71.899,-52.307,1.526
0.127,-0.113,1.486,20.142,-29.419,3.906
0.195,-0.131,0.850,8.789,31.799,4.578
0.153,-0.076,0.727,-9.705,31.189,4.883
0.179,-0.014,0.768,-6.531,10.986,6.287
0.205,-0.040,0.859,11.108,-5.066,1.953
0.161,-0.120,0.953,13.123,-16.235,-1.831
0.117,-0.127,1.071,3.113,-24.353,-1.160
0.101,-0.051,1.021,-3.479,-13.062,3.052
0.137,-0.090,0.960,0.671,-1.831,1.953
0.166,-0.063,0.947,0.977,2.136,2.441
0.139,-0.083,1.003,2.258,-0.793,2.197
0.132,-0.067,1.016,3.235,0.305,2.380
0.142,-0.081,0.948,5.798,5.066,2.136
0.116,0.154,2.177,-4.517,52.551,12.817
0.262,0.014,1.389,74.280,130.066,0.122
0.183,-0.131,0.314,52.612,213.257,-10.376
0.166,-0.043,0.022,-54.626,159.363,-0.977
0.186,-0.083,-0.103,9.277,93.811,-2.930
0.252,-0.110,-0.053,-63.538,77.332,-16.541
0.274,-0.168,-0.097,-65.796,41.321,-16.296
0.255,-0.176,-0.119,-49.500,7.202,-5.798
0.304,-0.177,-0.100,-75.745,-21.606,-1.404
0.391,-0.263,0.024,-28.564,-110.474,2.747
0.141,-0.196,0.130,94.543,-296.143,28.320
0.219,0.065,3.765,130.005,-298.462,39.185
-0.395,0.163,3.987,17.883,-274.963,37.292
-0.143,-0.009,1.275,18.005,119.873,8.606
0.189,-0.048,0.375,-45.105,244.690,-24.902
0.290,-0.195,0.041,-79.224,80.139,-15.259
0.208,-0.133,0.142,2.136,29.602,-3.723
0.012,-0.127,0.199,36.133,-16.663,7.141
0.082,-0.239,0.779,99.854,-79.041,10.315
0.157,-0.099,2.453,24.048,-131.226,12.207
0.253,0.078,2.189,-52.917,-2.930,15.442
0.160,0.005,1.326,22.705,89.294,7.507
0.216,-0.114,0.460,39.368,127.563,1.221
0.185,-0.063,0.173,-50.232,88.257,0.916
0.200,-0.102,0.067,-34.851,54.932,-4.944
0.270,-0.123,-0.012,-45.654,26.611,-4.150
0.347,-0.146,0.071,-59.021,-14.221,-3.906
0.365,-0.080,0.487,15.015,-122.864,4.333
0.248,-0.217,1.616,123.108,-245.605,21.118
-0.261,0.165,3.318,28.625,-244.019,28.931
-0.310,0.113,1.699,22.827,44.922,23.926
-0.038,0.013,0.485,-7.324,191.895,-11.658
0.174,-0.088,0.222,-76.111,88.501,-19.836
0.307,-0.139,0.432,9.827,23.437,-7.629
0.059,-0.142,1.414,74.463,-51.208,0.366
0.066,-0.131,1.428,26.489,-28.198,2.014
0.066,-0.095,0.781,2.441,56.519,7.141
0.231,-0.100,0.854,-12.146,37.048,12.512
0.193,-0.070,1.222,-16.968,-0.854,3.967
0.174,-0.074,1.044,-2.441,13.916,0.977
0.246,-0.171,0.687,7.996,28.931,2.136
0.251,-0.151,0.501,-26.855,24.414,5.066
0.294,-0.130,0.437,-33.508,1.587,3.235
0.268,-0.053,0.556,-15.808,-36.499,8.728
0.115,0.015,1.058,41.504,-94.543,13.916
-0.070,0.005,2.075,29.968,-122.375,13.184
0.017,0.019,1.450,-2.258,-18.372,11.108
0.117,-0.083,0.666,10.681,89.661,-1.099
0.167,-0.053,0.606,-27.344,52.307,-2.258
0.111,-0.070,0.689,16.174,21.545,-2.014
0.176,-0.025,0.870,26.855,0.610,-0.244
0.099,-0.110,1.140,38.879,-12.573,-2.930
0.154,-0.150,1.222,11.902,-8.911,-0.916
0.183,-0.124,0.877,7.507,24.170,0.427
0.234,-0.102,0.757,-3.479,26.367,2.319
0.182,-0.008,0.787,-9.644,4.333,4.395
0.186,-0.047,0.905,7.996,-10.376,2.136
0.156,-0.115,1.083,5.127,-19.470,-0.488
0.087,-0.009,1.081,-0.244,-17.700,4.089
0.030,-0.089,1.014,7.202,0.000,0.488
0.193,-0.092,0.989,10.437,23.499,1.953
0.224,-0.208,0.827,5.310,34.668,-1.038
0.016,0.004,1.198,-24.048,20.447,6.348
0.302,-0.086,1.064,-2.563,9.338,8.545
0.232,-0.029,0.934,2.563,19.897,4.211
0.204,-0.142,0.617,14.404,20.142,1.953
0.236,-0.111,0.517,-13.428,7.690,2.686
0.203,-0.003,0.651,-13.306,-16.479,5.066
0.251,0.019,0.880,13.184,-49.316,1.587
0.162,-0.188,1.276,18.616,-78.064,-3.479
0.083,-0.100,1.595,-19.043,-60.364,-1.465
-0.109,-0.021,0.959,-1.648,9.583,8.606
0.116,-0.092,0.754,13.611,22.705,0.427
0.155,-0.053,0.986,9.888,7.080,0.977
0.110,-0.039,1.082,10.559,5.066,2.686
0.145,-0.119,0.976,20.203,16.174,0.244
0.123,-0.089,0.913,15.930,23.804,1.343
0.044,-0.090,0.952,12.268,21.790,1.831
0.217,-0.094,0.854,7.812,21.667,2.625
0.291,-0.105,0.800,-2.197,14.343,-1.953
0.124,-0.059,1.052,-3.235,-6.165,2.441
0.164,-0.051,0.986,11.108,-16.296,6.958
-0.081,-0.103,0.953,2.563,15.686,1.648
0.156,-0.241,1.084,-0.366,10.498,7.996
0.298,-0.045,1.820,-49.194,3.296,15.930
0.345,0.021,1.816,-22.522,19.470,19.165
0.332,0.026,1.665,35.034,57.922,4.578
0.213,-0.174,0.581,69.275,148.560,-11.414
0.135,-0.029,0.205,-32.776,157.043,-5.798
0.197,-0.053,0.001,-22.034,91.553,-0.793
0.212,-0.100,-0.078,-36.499,54.077,-5.798
0.276,-0.147,-0.029,-79.529,27.771,-15.442
0.280,-0.202,-0.091,-46.265,-13.550,-8.179
0.374,-0.208,0.040,-61.707,-57.617,-3.418
0.141,-0.143,0.280,22.461,-188.110,13.306
0.280,-0.214,2.731,145.996,-315.308,38.025
-0.373,0.236,3.896,31.799,-257.996,35.828
-0.283,0.099,1.577,37.109,68.970,19.714
0.116,-0.097,0.379,-9.277,228.088,-22.644
0.305,-0.183,0.131,-96.130,107.117,-22.156
0.287,-0.155,0.193,3.967,31.982,-8.850
0.050,-0.095,0.437,39.124,-7.019,5.066
-0.021,-0.286,1.067,119.446,-77.576,9.216
0.205,-0.022,2.641,-50.964,-107.361,22.339
0.377,0.081,2.514,-37.842,-12.024,24.597
0.345,0.044,1.843,27.771,107.666,7.263
0.247,-0.096,0.835,95.520,179.077,-3.357
0.114,-0.098,0.352,35.400,171.082,-5.920
0.097,-0.038,0.034,-59.998,136.353,-0.488
0.169,-0.027,-0.071,-38.391,99.854,0.916
0.207,-0.086,-0.087,-41.809,52.795,-7.324
0.214,-0.136,-0.092,-51.392,25.574,-12.939
0.211,-0.170,-0.125,-57.434,0.427,-6.592
0.386,-0.164,0.006,-84.106,-37.048,-3.052
0.244,-0.130,0.328,0.244,-174.316,5.737
0.040,0.211,1.344,120.667,-327.209,33.813
-0.204,0.176,4.000,112.488,-298.950,44.983
-0.542,0.183,3.117,13.306,-132.507,35.767
0.020,-0.146,0.478,10.254,233.398,-14.099
-0.198,0.135,2.440,3.723,-158.630,21.118
-0.204,0.014,1.087,21.240,95.215,12.390
0.042,0.012,0.521,-24.292,131.287,-12.451
0.211,-0.109,0.477,-23.132,48.096,-17.456
0.223,-0.109,0.712,32.043,-1.343,-12.329
0.144,-0.079,0.992,52.246,-14.343,-3.967
0.123,-0.185,1.303,34.790,-17.700,-1.404
0.202,-0.132,1.032,7.812,12.451,1.404
0.211,-0.124,0.765,0.854,30.151,3.540
0.170,-0.028,0.763,-13.123,12.512,4.761
0.185,-0.043,0.817,6.348,-6.287,3.662
0.097,-0.060,1.137,10.742,-19.653,1.404
-0.001,-0.074,1.093,13.733,12.756,5.005
0.213,-0.173,0.667,4.272,37.842,2.258
-0.025,-0.076,1.405,-37.231,11.108,8.484
0.335,-0.090,1.699,-18.250,0.000,6.409
0.192,-0.005,1.227,9.705,30.090,5.005
0.212,-0.126,0.362,18.616,90.210,-1.099
0.206,-0.128,0.188,-59.753,53.894,-1.892
0.188,-0.141,0.113,-28.564,13.916,0.671
0.358,-0.120,0.304,-45.288,-14.038,2.075
0.386,-0.057,0.776,19.043,-109.314,4.578
0.274,-0.104,2.214,89.844,-206.055,16.968
-0.197,0.139,2.262,-7.507,-147.644,26.062
-0.203,0.031,1.121,20.874,82.703,16.113
0.014,0.007,0.539,-15.381,135.010,-13.489
0.205,-0.090,0.482,-20.325,43.762,-11.108
0.217,-0.097,0.708,32.410,1.282,-9.460
0.165,-0.151,0.966,54.932,-17.273,-3.174
0.082,-0.165,1.376,24.109,-17.517,0.610
0.140,-0.090,1.150,9.094,19.104,4.761
0.185,-0.132,0.690,9.644,42.236,1.404
-0.149,-0.116,0.611,-11.841,31.860,4.883
0.295,-0.199,1.196,14.587,-7.935,19.531
0.319,-0.005,1.907,-57.617,-6.409,14.587
0.216,0.006,1.664,-10.193,22.766,10.376
0.194,-0.005,1.228,38.879,80.078,5.432
0.245,-0.156,0.423,22.522,137.695,-6.409
0.220,-0.107,0.123,-91.736,116.821,-5.859
0.221,-0.118,-0.048,-11.292,61.035,3.906
0.271,-0.134,-0.032,-47.241,24.109,1.343
0.278,-0.167,-0.001,-76.721,-11.475,-2.808
0.318,-0.191,0.061,0.793,-96.619,10.010
0.184,0.094,0.951,55.847,-203.918,24.292
-0.014,0.151,3.915,125.305,-298.218,32.043
-0.505,0.239,2.615,20.630,-117.065,34.424
-0.142,-0.030,0.647,33.325,186.768,0.671
0.124,0.009,0.393,-82.764,157.166,-24.658
0.287,-0.185,0.169,-19.165,51.453,-26.611
0.372,-0.146,0.455,-4.700,0.732,-14.465
0.182,-0.067,0.992,69.519,-56.213,-3.113
0.101,-0.113,1.752,81.665,-96.313,6.714
-0.151,-0.134,1.199,9.888,-1.892,11.536
0.174,-0.161,0.915,-4.028,73.608,10.803
0.370,-0.037,1.765,-37.231,19.897,14.343
0.230,0.080,1.907,-25.269,19.714,16.602
0.207,0.040,1.478,47.607,66.589,5.066
0.246,-0.146,0.447,48.035,169.006,-8.240
0.158,-0.046,0.126,-65.186,133.850,-4.761
0.197,-0.094,-0.044,-3.296,79.712,-1.709
0.260,-0.124,-0.031,-51.514,53.345,-10.681
0.275,-0.174,-0.048,-86.548,22.156,-13.611
0.296,-0.179,-0.069,-41.016,-29.419,1.648
0.370,-0.195,0.025,-28.076,-87.769,1.953
0.057,-0.124,0.286,27.954,-204.407,17.273
0.130,0.049,3.775,163.635,-334.351,39.124
-0.411,0.224,3.368,23.987,-208.496,35.583
-0.151,-0.021,0.994,32.837,161.377,5.676
0.088,0.056,0.492,-79.346,204.468,-26.245
0.274,-0.216,0.050,-30.029,57.556,-24.963
0.306,-0.157,0.177,-20.264,16.602,-11.658
-0.018,-0.084,0.559,45.532,-11.597,-0.244
0.059,-0.271,1.477,134.399,-102.661,5.188
0.196,0.032,2.705,-59.021,-80.444,17.090
0.348,0.103,2.366,-41.199,21.912,21.851
0.229,0.044,1.703,36.438,100.891,6.226
0.226,-0.153,0.730,87.646,175.354,-5.066
0.078,-0.042,0.360,2.441,168.701,-5.371
0.184,-0.051,0.004,-20.996,128.784,1.526
0.191,-0.085,-0.095,-25.513,86.121,-2.441
0.247,-0.109,-0.043,-61.340,54.138,-12.268
0.267,-0.158,-0.092,-44.128,18.250,-8.728
0.278,-0.179,-0.101,-58.594,-5.432,-4.883
0.344,-0.168,-0.008,-81.482,-44.189,-0.549
0.184,-0.112,0.378,16.846,-177.124,11.292
-0.067,0.217,1.678,142.639,-329.590,38.513
-0.228,0.226,4.000,70.801,-296.143,39.124
-0.494,0.187,2.716,14.526,-80.505,32.715
0.038,-0.136,0.403,10.315,238.647,-13.367
0.234,-0.067,0.267,-123.413,156.372,-24.048
0.300,-0.167,0.108,-2.930,38.452,-15.747
0.158,-0.151,0.120,52.795,-49.377,4.211
0.110,-0.157,1.749,140.686,-124.451,10.864
0.106,-0.031,2.262,-30.701,-66.284,12.939
0.259,-0.047,1.573,-21.118,53.772,8.301
0.213,0.008,1.139,13.977,92.896,2.869
0.221,-0.120,0.535,33.997,83.984,2.014
0.209,-0.080,0.301,-41.443,73.914,0.427
0.212,-0.105,0.177,-36.499,49.072,-4.272
0.248,-0.114,0.041,-37.659,22.644,-1.648
0.326,-0.105,0.137,-63.904,-9.949,-2.075
0.282,-0.049,0.573,11.719,-107.910,1.892
0.173,-0.101,1.340,113.708,-222.351,14.587
-0.278,0.115,3.237,30.823,-221.436,20.752
-0.331,0.146,1.741,15.381,21.118,23.315
-0.036,0.011,0.494,-2.808,178.467,-10.620
0.130,-0.087,0.291,-66.406,79.651,-19.470
0.319,-0.147,0.519,11.597,16.968,-21.729
0.201,-0.097,0.860,48.035,-25.879,-9.644
0.089,-0.182,1.363,66.711,-36.255,-1.282
0.151,-0.114,1.326,17.944,-8.667,1.587
0.116,-0.123,0.797,6.897,41.321,5.737
0.180,-0.119,0.768,-5.554,30.762,8.606
0.211,-0.095,1.188,-13.000,7.935,8.240
0.227,-0.020,1.098,-11.902,12.695,8.545
0.230,-0.056,0.847,8.179,18.494,3.113
0.233,-0.126,0.625,-0.854,24.109,-1.770
0.241,-0.098,0.526,-35.095,9.583,0.793
0.194,-0.037,0.539,-12.390,-22.034,1.953
-0.254,0.245,3.625,76.965,-262.817,36.926
-0.394,0.143,1.653,34.302,68.237,21.362
0.013,0.016,0.448,-21.484,210.388,-21.484
0.232,-0.169,0.122,-72.327,87.463,-31.006
0.361,-0.138,0.377,-11.536,28.625,-23.132
0.159,-0.127,0.674,48.340,-20.325,-8.911
0.013,-0.246,1.345,95.520,-68.298,1.587
0.007,-0.109,1.885,-19.592,-49.194,11.353
0.280,0.032,1.907,-38.452,18.860,14.221
0.272,0.057,1.673,6.165,61.401,8.911
0.219,-0.068,1.033,50.293,106.567,-2.747
0.232,-0.117,0.501,40.405,125.854,-3.357
0.193,-0.119,0.266,-22.888,88.196,-3.967
0.212,-0.116,0.045,-40.344,73.792,-4.150
0.244,-0.125,-0.006,-57.251,43.396,-2.747
0.248,-0.150,-0.017,-46.265,-3.174,-2.014
0.238,-0.179,-0.026,-41.382,-37.231,0.366
0.237,-0.136,0.201,-40.222,-83.130,5.005
0.138,0.014,0.890,92.834,-224.182,23.743
-0.260,0.234,4.000,109.070,-354.309,36.133
-0.408,0.182,2.438,-6.531,-66.895,35.339
-0.039,-0.088,0.386,8.118,240.051,-11.353
0.114,-0.038,0.239,-97.656,141.541,-16.479
0.258,-0.139,0.154,0.854,46.082,-16.663
0.296,-0.180,0.169,-7.935,2.197,-7.812
0.116,-0.055,0.794,47.913,-58.838,0.488
0.142,-0.153,1.767,99.426,-107.910,4.822
0.124,-0.070,1.668,18.127,-56.519,7.202
0.094,-0.135,0.890,7.996,46.875,3.174
0.069,-0.049,0.724,-28.687,61.401,1.282
-0.044,-0.049,0.588,10.132,29.785,9.094
0.221,-0.175,1.176,40.588,0.610,11.108
0.207,0.009,1.546,-39.551,-1.465,16.418
0.309,0.009,1.805,-14.954,0.000,15.625
0.308,-0.012,1.240,28.931,47.302,2.197
0.170,-0.139,0.471,30.029,116.028,-8.972
0.185,-0.095,0.130,-50.049,85.571,-3.479
0.215,-0.068,0.053,-41.931,49.866,-1.038
0.222,-0.108,-0.010,-46.265,7.874,-2.563
0.296,-0.146,0.037,-57.556,-32.898,-5.615
0.388,0.010,0.760,-3.540,-119.629,1.648
0.384,-0.282,2.248,138.916,-265.686,18.555
-0.316,0.186,3.039,22.339,-224.731,29.114
-0.226,0.024,1.304,21.362,99.243,13.000
0.010,0.010,0.413,-36.438,181.152,-20.996
0.200,-0.135,0.264,-44.556,59.387,-19.836
0.286,-0.142,0.561,34.607,2.380,-14.587
0.181,-0.070,0.937,55.969,-28.931,-4.578
0.146,-0.205,1.487,49.622,-34.485,-0.793
0.136,-0.080,1.146,8.728,0.610,3.540
0.032,-0.086,0.759,8.789,35.767,7.202
0.136,-0.126,0.870,-5.859,22.827,9.949
0.246,-0.119,1.348,-19.714,11.780,9.155
0.302,0.006,1.198,-15.930,22.583,9.583
0.190,-0.016,0.974,9.583,24.963,2.686
0.232,-0.145,0.543,16.113,38.269,-3.235
0.199,-0.108,0.392,-40.344,31.006,-1.160
0.238,-0.089,0.349,-30.151,6.104,0.854
0.286,-0.025,0.566,-6.287,-38.513,1.770
0.218,0.009,0.964,32.593,-96.619,-0.488
0.032,-0.152,2.061,39.917,-138.672,0.061
-0.190,0.012,1.930,-19.287,-77.515,7.324
0.031,-0.079,0.850,15.015,81.726,5.676
0.160,-0.060,0.547,-19.165,82.458,-3.357
0.236,-0.052,0.631,-5.432,25.391,-2.991
0.157,-0.009,0.872,37.659,-8.667,0.793
0.115,-0.125,1.195,42.236,-17.090,-0.305
0.120,-0.143,1.209,10.620,-3.540,1.282
0.164,-0.067,0.903,8.606,29.419,3.662
0.189,-0.092,0.734,4.883,28.931,3.052
0.026,-0.041,0.793,-3.906,13.000,1.099
-0.051,-0.099,1.098,0.061,-1.099,5.371
0.267,-0.102,1.505,-25.879,9.216,10.437
0.279,0.013,1.643,-31.189,25.024,12.939
0.188,0.009,1.541,5.432,35.034,3.967
0.256,-0.045,0.890,46.509,73.242,-0.122
0.233,-0.139,0.457,23.010,98.389,-5.920
0.203,-0.127,0.194,-32.104,73.486,-3.784
0.215,-0.113,0.038,-32.227,48.828,0.793
0.241,-0.146,-0.000,-57.007,17.822,-3.174
0.246,-0.163,0.008,-60.486,-23.682,-2.258
0.208,-0.143,0.154,-22.766,-78.552,5.188
0.214,-0.051,0.951,90.210,-208.252,15.808
-0.270,0.225,4.000,81.909,-321.899,30.212
-0.332,0.156,2.033,-5.798,-42.908,30.579
-0.052,-0.093,0.372,9.216,244.202,-14.221
0.123,-0.050,0.238,-85.327,122.131,-14.587
0.241,-0.137,0.187,8.362,39.246,-14.954
0.288,-0.127,0.454,6.714,-2.319,-7.751
